dt,user_pseudo_id,event_name,category,continent,country,region,medium,source
2023-08-03 13:56:10.000000 UTC,423998286.2,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:56:24.000000 UTC,423998286.2,Q7-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:56:34.000000 UTC,423998286.2,Q8-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:56:54.000000 UTC,423998286.2,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:56:59.000000 UTC,423998286.2,result_5,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:56:59.000000 UTC,423998286.2,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:56:59.000000 UTC,423998286.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:57:04.000000 UTC,423998286.2,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:57:04.000000 UTC,423998286.2,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:57:09.000000 UTC,423998286.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:57:13.000000 UTC,423998286.2,result_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:57:23.000000 UTC,423998286.2,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:33.000000 UTC,425112137.2,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:33.000000 UTC,425112137.2,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:33.000000 UTC,425112137.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:34.000000 UTC,425112137.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:34.000000 UTC,425112137.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:34.000000 UTC,425112137.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:38.000000 UTC,425112137.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:43.000000 UTC,425112137.2,Q1-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:50.000000 UTC,425112137.2,Q2-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:56.000000 UTC,425112137.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:57.000000 UTC,425112137.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:57.000000 UTC,425112137.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:23:58.000000 UTC,425112137.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:03.000000 UTC,425112137.2,Q1-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:03.000000 UTC,425112137.2,Q2-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:15.000000 UTC,425112137.2,Q3-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:22.000000 UTC,425112137.2,Q4-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:22.000000 UTC,425112137.2,Q5-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:24.000000 UTC,425112137.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:25.000000 UTC,425112137.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:25.000000 UTC,425112137.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:26.000000 UTC,425112137.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:31.000000 UTC,425112137.2,Q1-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:31.000000 UTC,425112137.2,Q2-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:35.000000 UTC,425112137.2,Q3-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:43.000000 UTC,425112137.2,Q4-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:48.000000 UTC,425112137.2,Q5-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:24:48.000000 UTC,425112137.2,Q6-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:07.000000 UTC,425112137.2,Q7-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:17.000000 UTC,425112137.2,Q8-2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:17.000000 UTC,425112137.2,Q9-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:21.000000 UTC,425112137.2,result_1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:21.000000 UTC,425112137.2,Q10-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:21.000000 UTC,425112137.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:24.000000 UTC,425112137.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:29.000000 UTC,425112137.2,kakao_share_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:29.000000 UTC,425112137.2,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:29.000000 UTC,425112137.2,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:32.000000 UTC,425112137.2,result_share_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:32.000000 UTC,425112137.2,form_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:25:32.000000 UTC,425112137.2,form_submit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 11:31:50.000000 UTC,425112137.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-31 16:17:10.000000 UTC,431269635.2,first_visit,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:10.000000 UTC,431269635.2,session_start,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:10.000000 UTC,431269635.2,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:11.000000 UTC,431269635.2,start_bnt,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:11.000000 UTC,431269635.2,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:14.000000 UTC,431269635.2,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:15.000000 UTC,431269635.2,scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:20.000000 UTC,431269635.2,Q1-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:20.000000 UTC,431269635.2,Q2-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:28.000000 UTC,431269635.2,Q3-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:28.000000 UTC,431269635.2,Q4-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:28.000000 UTC,431269635.2,Q5-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:35.000000 UTC,431269635.2,Q6-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:35.000000 UTC,431269635.2,Q7-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:35.000000 UTC,431269635.2,Q8-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:39.000000 UTC,431269635.2,Q9-2,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:39.000000 UTC,431269635.2,Q10-1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:40.000000 UTC,431269635.2,result_1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:40.000000 UTC,431269635.2,page_view,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:40.000000 UTC,431269635.2,entj_1,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:45.000000 UTC,431269635.2,60 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-07-31 16:17:45.000000 UTC,431269635.2,90 % Scroll,mobile,Asia,South Korea,Seoul,referral,l.instagram.com
2023-08-01 19:15:04.000000 UTC,438401905.2,first_visit,mobile,Asia,South Korea,,(none),(direct)
2023-08-01 19:15:04.000000 UTC,438401905.2,session_start,mobile,Asia,South Korea,,(none),(direct)
2023-08-01 19:15:04.000000 UTC,438401905.2,page_view,mobile,Asia,South Korea,,(none),(direct)
2023-08-03 12:27:25.000000 UTC,440054863.2,result_2,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:27:25.000000 UTC,440054863.2,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:27:25.000000 UTC,440054863.2,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:27:25.000000 UTC,440054863.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:27:37.000000 UTC,440054863.2,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:27:37.000000 UTC,440054863.2,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:27:42.000000 UTC,440054863.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:02.000000 UTC,440054863.2,kakao_share_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:07.000000 UTC,440054863.2,form_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:07.000000 UTC,440054863.2,form_submit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:31:09.000000 UTC,440054863.2,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:31:09.000000 UTC,440054863.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:25.000000 UTC,444316957.2,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:25.000000 UTC,444316957.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:25.000000 UTC,444316957.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:27.000000 UTC,444316957.2,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:27.000000 UTC,444316957.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:33.000000 UTC,444316957.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:47.000000 UTC,444316957.2,Q1-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:28:47.000000 UTC,444316957.2,Q2-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:03.000000 UTC,444316957.2,Q3-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:03.000000 UTC,444316957.2,Q4-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:13.000000 UTC,444316957.2,Q5-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:13.000000 UTC,444316957.2,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:24.000000 UTC,444316957.2,Q7-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:28.000000 UTC,444316957.2,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:28.000000 UTC,444316957.2,Q8-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:37.000000 UTC,444316957.2,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:42.000000 UTC,444316957.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:42.000000 UTC,444316957.2,result_4,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:47.000000 UTC,444316957.2,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:47.000000 UTC,444316957.2,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:49.000000 UTC,444316957.2,result_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:29:49.000000 UTC,444316957.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:17.000000 UTC,452611809.2,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:17.000000 UTC,452611809.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:17.000000 UTC,452611809.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:18.000000 UTC,452611809.2,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:18.000000 UTC,452611809.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:19.000000 UTC,452611809.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:24.000000 UTC,452611809.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:31.000000 UTC,452611809.2,Q1-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:39.000000 UTC,452611809.2,Q2-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:47.000000 UTC,452611809.2,Q3-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:47.000000 UTC,452611809.2,Q4-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:56.000000 UTC,452611809.2,Q5-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:12:56.000000 UTC,452611809.2,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:09.000000 UTC,452611809.2,Q7-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:15.000000 UTC,452611809.2,Q8-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:15.000000 UTC,452611809.2,Q9-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:17.000000 UTC,452611809.2,Q10-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:18.000000 UTC,452611809.2,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:19.000000 UTC,452611809.2,result_3,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:19.000000 UTC,452611809.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:32.000000 UTC,452611809.2,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:36.000000 UTC,452611809.2,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:37.000000 UTC,452611809.2,result_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:37.000000 UTC,452611809.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:41.000000 UTC,452611809.2,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:41.000000 UTC,452611809.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:44.000000 UTC,452611809.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:44.000000 UTC,452611809.2,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:55.000000 UTC,452611809.2,result_3,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:13:55.000000 UTC,452611809.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:19:57.000000 UTC,452611809.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:19:58.000000 UTC,452611809.2,url_share_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:19:58.000000 UTC,452611809.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 12:20:04.000000 UTC,452611809.2,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:18:55.000000 UTC,453955718.2,first_visit,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:18:55.000000 UTC,453955718.2,session_start,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:18:55.000000 UTC,453955718.2,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:18:57.000000 UTC,453955718.2,start_bnt,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:18:57.000000 UTC,453955718.2,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:18:58.000000 UTC,453955718.2,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:03.000000 UTC,453955718.2,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:08.000000 UTC,453955718.2,Q1-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:14.000000 UTC,453955718.2,Q2-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:21.000000 UTC,453955718.2,Q3-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:26.000000 UTC,453955718.2,Q4-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:32.000000 UTC,453955718.2,Q5-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:38.000000 UTC,453955718.2,Q6-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:38.000000 UTC,453955718.2,Q7-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:19:54.000000 UTC,453955718.2,Q8-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:00.000000 UTC,453955718.2,Q9-2,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:01.000000 UTC,453955718.2,Q10-1,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:06.000000 UTC,453955718.2,page_view,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:06.000000 UTC,453955718.2,result_4,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:06.000000 UTC,453955718.2,60 % Scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:06.000000 UTC,453955718.2,90 % Scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:11.000000 UTC,453955718.2,scroll,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-08-03 13:20:26.000000 UTC,453955718.2,result_share_bnt,mobile,Asia,South Korea,Gyeonggi-do,(none),(direct)
2023-07-29 18:23:15.000000 UTC,455910550.2,first_visit,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:15.000000 UTC,455910550.2,session_start,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:15.000000 UTC,455910550.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:22.000000 UTC,455910550.2,start_bnt,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:22.000000 UTC,455910550.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:22.000000 UTC,455910550.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:27.000000 UTC,455910550.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:32.000000 UTC,455910550.2,Q1-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:32.000000 UTC,455910550.2,Q2-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:44.000000 UTC,455910550.2,Q3-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:23:44.000000 UTC,455910550.2,Q4-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:03.000000 UTC,455910550.2,Q5-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:03.000000 UTC,455910550.2,Q6-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:10.000000 UTC,455910550.2,Q7-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:10.000000 UTC,455910550.2,Q8-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:18.000000 UTC,455910550.2,Q10-2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:18.000000 UTC,455910550.2,Q9-1,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:19.000000 UTC,455910550.2,result_2,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:19.000000 UTC,455910550.2,page_view,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:29.000000 UTC,455910550.2,60 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:29.000000 UTC,455910550.2,90 % Scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:24:34.000000 UTC,455910550.2,scroll,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-29 18:25:49.000000 UTC,455910550.2,user_engagement,mobile,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 21:17:42.000000 UTC,462104995.2,first_visit,mobile,Asia,South Korea,Seoul,organic,google
2023-07-30 21:17:42.000000 UTC,462104995.2,session_start,mobile,Asia,South Korea,Seoul,organic,google
2023-07-30 21:17:42.000000 UTC,462104995.2,page_view,mobile,Asia,South Korea,Seoul,organic,google
2023-08-03 13:34:03.000000 UTC,466182109.2,60 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:34:03.000000 UTC,466182109.2,90 % Scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-08-03 13:34:08.000000 UTC,466182109.2,user_engagement,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:51:48.000000 UTC,468393769.2,first_visit,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:51:48.000000 UTC,468393769.2,session_start,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:51:48.000000 UTC,468393769.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:51:51.000000 UTC,468393769.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:51:51.000000 UTC,468393769.2,page_view,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:51:51.000000 UTC,468393769.2,start_bnt,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:51:56.000000 UTC,468393769.2,scroll,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:52:01.000000 UTC,468393769.2,Q1-1,desktop,Asia,South Korea,Seoul,(none),(direct)
2023-07-30 22:52:01.000000 UTC,468393769.2,Q2-2,desktop,Asia,South Korea,Seoul,(none),(direct)
